,vorname,anzahl,geschlecht,jahr,bezirk
10947,Tahir,2,m,2015,charlottenburg-wilmersdorf
172351,Tahir,2,m,2014,neukoelln
307690,Tahir,3,m,2018,tempelhof-schoeneberg
257835,Tahir,2,m,2018,spandau
38637,Tahir,3,m,2022,charlottenburg-wilmersdorf
48385,Tahir,3,m,2014,friedrichshain-kreuzberg
153227,Tahir,2,m,2020,mitte
317297,Tahir,2,m,2020,tempelhof-schoeneberg
260640,Tahir,3,m,2019,spandau
326266,Tahir,3,m,2022,tempelhof-schoeneberg
293038,Tahir,2,m,2014,tempelhof-schoeneberg
186215,Tahir,2,m,2019,neukoelln
71683,Tahir,2,m,2020,friedrichshain-kreuzberg
183072,Tahir,2,m,2018,neukoelln
124268,Tahir,2,m,2013,mitte
175073,Tahsin,2,m,2015,neukoelln
89396,Tai,2,m,2015,lichtenberg
302793,Taim,4,m,2017,tempelhof-schoeneberg
147781,Taim,4,m,2019,mitte
222916,Taim,2,m,2021,pankow
130948,Taim,3,m,2015,mitte
79280,Taim,4,m,2022,friedrichshain-kreuzberg
186217,Taim,2,m,2019,neukoelln
124269,Taim,2,m,2013,mitte
188723,Taim,3,m,2020,neukoelln
308228,Taim,2,m,2018,tempelhof-schoeneberg
142864,Taim,4,m,2018,mitte
22461,Taim,2,m,2018,charlottenburg-wilmersdorf
71685,Taim,2,m,2020,friedrichshain-kreuzberg
257438,Taim,3,m,2018,spandau
240216,Taim,2,m,2021,reinickendorf
34799,Taim,2,m,2021,charlottenburg-wilmersdorf
134570,Taim,3,m,2016,mitte
75265,Taim,3,m,2021,friedrichshain-kreuzberg
103819,Taim,2,m,2021,lichtenberg
191667,Taim,2,m,2021,neukoelln
98771,Taim,2,m,2019,lichtenberg
226541,Taim,2,m,2022,pankow
321459,Taim,3,m,2021,tempelhof-schoeneberg
177260,Taim,5,m,2016,neukoelln
79420,Taio,3,m,2022,friedrichshain-kreuzberg
10948,Taio,2,m,2015,charlottenburg-wilmersdorf
307934,Taio,2,m,2018,tempelhof-schoeneberg
162154,Taj,2,w,2022,mitte
321717,Tajra,2,w,2021,tempelhof-schoeneberg
197022,Takeo,2,m,2012,pankow
206792,Takuma,2,m,2016,pankow
292966,Tal,2,w,2014,tempelhof-schoeneberg
57942,Tala,5,w,2017,friedrichshain-kreuzberg
75207,Tala,3,w,2021,friedrichshain-kreuzberg
62663,Tala,3,w,2018,friedrichshain-kreuzberg
235604,Tala,2,w,2017,reinickendorf
264180,Tala,2,w,2020,spandau
93593,Tala,2,w,2017,lichtenberg
143050,Tala,3,w,2018,mitte
10914,Tala,2,w,2015,charlottenburg-wilmersdorf
298963,Tala,6,w,2016,tempelhof-schoeneberg
316486,Tala,4,w,2020,tempelhof-schoeneberg
127702,Tala,2,w,2014,mitte
270311,Tala,3,w,2022,spandau
147750,Tala,4,w,2019,mitte
261007,Tala,2,w,2019,spandau
124203,Tala,2,w,2013,mitte
152467,Tala,4,w,2020,mitte
100958,Tala,4,w,2020,lichtenberg
302761,Tala,4,w,2017,tempelhof-schoeneberg
183258,Tala,2,w,2018,neukoelln
193918,Tala,3,w,2022,neukoelln
71690,Tala,2,w,2020,friedrichshain-kreuzberg
54537,Tala,4,w,2016,friedrichshain-kreuzberg
321718,Tala,2,w,2021,tempelhof-schoeneberg
79627,Tala,2,w,2022,friedrichshain-kreuzberg
98758,Tala,2,w,2019,lichtenberg
179991,Tala,4,w,2017,neukoelln
157157,Tala,4,w,2021,mitte
177797,Tala,2,w,2016,neukoelln
66952,Tala,3,w,2019,friedrichshain-kreuzberg
312753,Tala,2,w,2019,tempelhof-schoeneberg
17335,Tala,4,w,2017,charlottenburg-wilmersdorf
171806,Tala,4,w,2014,neukoelln
292968,Tala,2,w,2014,tempelhof-schoeneberg
38896,Tala,2,w,2022,charlottenburg-wilmersdorf
